query_user,query_user_name,neighbors,same_user_neighbors,other_user_neighbors,same_user_fraction,same_user_mean_age,other_user_mean_age,same_user_mean_raw_distance,other_user_mean_raw_distance,same_user_mean_instance_distance,other_user_mean_instance_distance
143,149,181800,104473,77327,0.5746589658965897,870.3573937763824,1252.1195442730223,140.91546496481604,199.08439986625956,0.42453132906685953,0.4882979735419707
144,150,181800,152311,29489,0.8377942794279428,689.1766451536658,1347.174064905558,711.0740079490743,748.6912307167487,0.35532403063275864,0.35655166662767357
145,151,181800,90804,90996,0.4994719471947195,708.3462402537333,1264.488197283397,199.1564414562586,234.53786800893786,0.36913911959682955,0.4498501096625444
146,152,181800,119810,61990,0.659020902090209,712.5532092479759,1198.6515244394257,104.65637343428726,140.5214222095266,0.42533520968927385,0.4736582025633183
147,153,181800,125418,56382,0.6898679867986799,673.2049944983974,1143.7428966691498,984.9328891705668,1372.9674517710116,0.37582522980806676,0.5107347566977596
148,154,181800,101034,80766,0.5557425742574258,804.4406437436902,1205.1987222346036,214.8734999888748,240.7667612904671,0.37789161507459346,0.42011117107080076
149,155,181800,181395,405,0.9977722772277228,752.9761680310924,1017.3037037037037,10985.294763743153,37226.855787037035,0.41930983795585797,0.526422252331251
150,156,181800,98370,83430,0.5410891089108911,754.0384263494968,1242.6005034160373,64.1351424421299,73.06242376307168,0.3184157827764347,0.36968593155092494
151,157,181800,100676,81124,0.5537733773377338,687.1185982756566,1311.7294019032593,116.66184576595255,155.81306579911106,0.3633368852635221,0.4551356330653186
152,158,181800,90971,90829,0.5003905390539054,522.2315683019864,1185.5475233680872,193.22798127468968,251.07974878108368,0.3090371332036516,0.4489435519305398
153,159,181800,135984,45816,0.747986798679868,759.9426403106248,1202.8203247773704,300.2829286294455,379.3382788635329,0.28249624068089946,0.3769327662842908
154,160,181800,117019,64781,0.6436688668866887,725.4670096309146,1229.1103873049196,128.21305155424636,155.8562531516521,0.39330042477529903,0.46054669199052656
155,161,181800,142801,38999,0.7854840484048404,830.6642670569533,1266.866329905895,92.87322294859908,122.91024969135138,0.36231279278910367,0.4504539120603535
156,162,181800,153171,28629,0.8425247524752475,648.2303308067454,1119.45845122079,198.81735471098895,313.7850815869847,0.2898356320611156,0.4571496588818672
157,163,181800,63024,118776,0.3466666666666667,799.6846915460777,1046.0715296019398,321.2527170176432,392.86141624021604,0.3525685270656894,0.3742932540440402
158,164,181800,165190,16610,0.9086358635863586,870.7947938737211,1450.5652016857314,199.16608094703747,242.50231241666,0.35776615814418655,0.44211353800118797
